time,C,E,N,S,W,PT_total_check
2024-02-17 08:00:00,1919.454363789229,447.04030618446404,1405.2914445283932,408.7992676259419,1085.2146178719722,5265.8
2024-02-17 09:00:00,2046.3779099686149,476.6007594134948,1498.2160677546428,435.83103962399593,1156.9742232392518,5614.0
2024-02-17 10:00:00,2069.852569284963,482.06800004517083,1515.4025862376138,440.83059768452057,1170.246246747732,5678.4
2024-02-17 11:00:00,2065.077444486141,480.95587500984544,1511.9065708319165,439.8136068368052,1167.5465028352928,5665.3
2024-02-17 12:00:00,2058.589106973237,479.4447432824567,1507.156259822648,438.43174141013844,1163.8781485115203,5647.500000000001
2024-02-17 13:00:00,1998.1892459682851,465.37763501120344,1462.9356680116498,425.5679716798755,1129.7294793289866,5481.800000000001
2024-02-17 14:00:00,1954.4476447576985,455.19023010745934,1430.9110994098405,416.25202498324575,1104.9990007417564,5361.8
2024-02-17 15:00:00,1917.558894403437,446.5988519719685,1403.9037132223148,408.39557660242133,1084.142963799859,5260.6
2024-02-17 16:00:00,1931.4104014534562,449.8248635248208,1414.0448266128876,411.3456263896874,1091.9742820191486,5298.600000000001
2024-02-17 17:00:00,2029.0270748217486,472.559755468343,1485.5129888759252,432.13571410099945,1147.1644667329838,5566.400000000001
2024-02-17 18:00:00,2287.1754246328946,532.6824234086062,1674.511317907603,487.11532618894284,1293.115507861954,6274.6
2024-02-17 19:00:00,2465.6047062377465,574.2385459117957,1805.1448706624833,525.1166254222784,1393.995251765697,6764.1
2024-02-17 20:00:00,2412.859625444647,561.9542334986975,1766.5285783568013,513.8831463639257,1364.1744163359285,6619.4
2024-02-17 21:00:00,2263.554959979178,527.1812247605843,1657.218050862626,482.08471497276275,1279.7610494248497,6209.800000000001
2024-02-17 22:00:00,2109.620975052255,491.3300490034915,1544.5182565247587,449.3003458895398,1192.7303735299554,5787.500000000001
2024-02-17 23:00:00,1948.979944606375,453.9168044944913,1426.9080283346143,415.087531646167,1101.9076909183527,5346.800000000001
2024-02-18 00:00:00,1790.8905075644464,417.0978252715429,1311.1658999795754,381.41814762676427,1012.5276195576716,4913.1
2024-02-18 01:00:00,1685.0358326348264,392.4443054044821,1233.666443963197,358.87355662092017,952.6798613765744,4622.700000000001
2024-02-18 02:00:00,1609.50866787788,374.8540529373506,1178.370688844073,342.78802199140614,909.9785683492904,4415.5
2024-02-18 03:00:00,1567.8447927247962,365.15054976653437,1147.8672872508496,333.91458276286625,886.4227874949536,4301.2
2024-02-18 04:00:00,1546.0833461225293,360.0823158269217,1131.9350643714495,329.27989928129296,874.1193743978066,4241.5
2024-02-18 05:00:00,1561.1741985401816,363.59697051871336,1142.9835405390736,332.49390089163023,882.6513895104009,4282.9
2024-02-18 06:00:00,1601.6351796599743,373.0203200546767,1172.6062664957471,341.11115158601274,905.5270822035889,4393.9
2024-02-18 07:00:00,1606.3738531244546,374.1239555859156,1176.0755947609432,342.1203791448143,908.2062173838722,4406.9
2024-02-18 08:00:00,1695.3880115879988,394.8553245650349,1241.2455918656253,361.07833067245593,958.5327413088858,4651.1
2024-02-18 09:00:00,1803.3933152438055,420.00972517319633,1320.3195891715925,384.0809557242176,1019.596414687188,4947.4
2024-02-18 10:00:00,1872.9789125029806,436.21618847423593,1371.2653403889708,398.90107426077276,1058.9384843730402,5138.3
2024-02-18 11:00:00,1935.602304902804,450.80115649476295,1417.113847770561,412.2384046147811,1094.3442862170914,5310.1
2024-02-18 12:00:00,1963.9249916866588,457.39750116993724,1437.8497559402326,418.27048010084883,1110.357271102323,5387.800000000001
2024-02-18 13:00:00,1864.194140926521,434.17021798940067,1364.8337395281073,397.03012163253294,1053.9717799234381,5114.2
2024-02-18 14:00:00,1780.3925232739055,414.65284809464424,1303.480003515141,379.1823204195731,1006.5923046967363,4884.3
2024-02-18 15:00:00,1738.0725241026628,404.7965338502718,1272.4962333928906,370.1691419905838,982.665566663591,4768.2
2024-02-18 16:00:00,1758.6310766716388,409.5846141550316,1287.5477806357412,374.5476369379998,994.2888915995893,4824.6
2024-02-18 17:00:00,1879.831763359306,437.81221524248923,1376.2825228032543,400.36057257657814,1062.812926018373,5157.100000000001
2024-02-18 18:00:00,2154.383213624422,501.7551600216563,1577.2900650606102,458.83366467575763,1218.0378966175542,5910.3
2024-02-18 19:00:00,2358.1461725970717,549.211487864931,1726.4711804640383,502.2304497042246,1333.240709369735,6469.299999999999
2024-02-18 20:00:00,2354.3916851598296,548.3370689440262,1723.722404992383,501.4308309460972,1331.1180099576643,6459.000000000001
2024-02-18 21:00:00,2245.912514157574,523.0723047827408,1644.301474859896,478.32728313845536,1269.7864230613334,6161.4
2024-02-18 22:00:00,2087.713723112619,486.227857047533,1528.4792850833526,444.63460925231107,1180.3445255041843,5727.4
2024-02-18 23:00:00,1913.5492476258,445.6650065224586,1400.9681277671489,407.5416148218969,1081.8760032626963,5249.6
2024-02-19 00:00:00,1786.188285434308,416.0026792443903,1307.723258854881,380.41668335687655,1009.8690931095442,4900.2
2024-02-19 01:00:00,1698.522826341424,395.58542191646984,1243.5406859487548,361.7459735190477,960.3050922743038,4659.700000000001
2024-02-19 02:00:00,1619.6056874906571,377.2056455692982,1185.7630267629906,344.93845302054484,915.6871871565094,4443.2
2024-02-19 03:00:00,1596.9694088641786,371.9336635316107,1169.1903125115543,340.117450605039,902.8891644876178,4381.1
2024-02-19 04:00:00,1606.5925611305076,374.17489261043437,1176.2357176039525,342.16695887829746,908.3298697768083,4407.5
2024-02-19 05:00:00,1656.34863250755,385.76306568844325,1212.6636643885104,352.76384824571386,936.4607891697827,4544.0
2024-02-19 06:00:00,1854.7167939975607,431.96294692692277,1357.8950829977152,395.01166651492986,1048.6135095628715,5088.200000000001
2024-02-19 07:00:00,2092.6711045831526,487.3824296032907,1532.1087361915577,445.6904165445958,1183.1473130774036,5741.000000000001
2024-02-19 08:00:00,2367.0402981765574,551.2829268620255,1732.9828427464063,504.124692199206,1338.269240015805,6493.7
2024-02-19 09:00:00,2439.068134836657,568.0581869368575,1785.7166323773856,519.4649510929897,1378.9920947561106,6691.3
2024-02-19 10:00:00,2368.4983515502436,551.6225070254836,1734.0503283664666,504.4352237557603,1339.093589302046,6497.700000000001
2024-02-19 11:00:00,2346.9920642883717,546.6136996144761,1718.304915470577,499.854883296584,1326.9344373299912,6438.7
2024-02-19 12:00:00,2280.3954764452537,531.1033756485258,1669.5475097743224,485.67135445096517,1289.2822836809332,6256.0
2024-02-19 13:00:00,2230.602953733869,519.5067130664304,1633.0928758492628,475.0667017946349,1261.1307555558028,6119.4
2024-02-19 14:00:00,2296.434063555802,534.8387574465653,1681.2898515949857,489.08720157306277,1298.3501258295844,6300.0
2024-02-19 15:00:00,2298.1108249355416,535.2292746345422,1682.5174600580553,489.44431286310027,1299.2981275087616,6304.6
2024-02-19 16:00:00,2332.885397897958,543.3282615330187,1707.9769920964936,496.85049048692093,1318.9588579856095,6400.0
2024-02-19 17:00:00,2369.8835022552457,551.9451081807689,1735.064439705524,504.7302287344869,1339.876721123975,6501.499999999999
2024-02-19 18:00:00,2585.237985548701,602.1010983235357,1892.7320657884316,550.5957396375609,1461.6331107017716,7092.3
2024-02-19 19:00:00,2780.87229696305,647.6642667555312,2035.9619488600233,592.2613112382375,1572.2401761831584,7629.0
2024-02-19 20:00:00,2729.038499528505,635.5921919445944,1998.0128350668795,581.2219144027312,1542.9345590572907,7486.800000000001
2024-02-19 21:00:00,2540.0018796300856,591.565623752247,1859.6133244260602,540.9614980954628,1436.0576740961442,6968.2
2024-02-19 22:00:00,2362.0100140373397,550.1113752980949,1729.3000173571982,503.05335832909356,1335.4252349782735,6479.9
2024-02-19 23:00:00,2130.835651639389,496.2709403818074,1560.0501722966362,453.81858003740524,1204.724655644762,5845.7
2024-02-20 00:00:00,1952.6979807092748,454.78273391130955,1429.6301166657681,415.8793871153805,1104.0097815982672,5357.0
2024-02-20 01:00:00,1837.037896841615,427.84553744499283,1344.951819854484,391.2464713917086,1038.6182744671994,5039.700000000001
2024-02-20 02:00:00,1738.1818781056893,404.8220023625312,1272.5762948143952,370.19243185732535,982.7273928600591,4768.5
2024-02-20 03:00:00,1691.8522321568094,394.0318426686489,1238.6569392369788,360.32529164781164,956.5336942897511,4641.4
2024-02-20 04:00:00,1685.619053984301,392.5801374698654,1234.0934382112212,358.99776924354194,953.009601091071,4624.3
2024-02-20 05:00:00,1714.8165727923674,399.3802302431145,1255.4698377529287,365.21616366354226,969.517195548047,4704.4
2024-02-20 06:00:00,1878.0456479765403,437.39622954225297,1374.9748529186802,399.98017141979903,1061.8030981427275,5152.2
2024-02-20 07:00:00,2139.7662285532174,498.3508688829885,1566.5885217195057,455.72058582130046,1209.7737950229882,5870.2
2024-02-20 08:00:00,2393.066550896857,557.3444327797533,1752.0374610644828,509.66768048370074,1352.983874775207,6565.1
2024-02-20 09:00:00,2412.3128554295145,561.8268909374007,1766.1282712492787,513.7666970302178,1363.8652853535882,6617.9
2024-02-20 10:00:00,2346.299488935871,546.4523990368335,1717.7978598010484,499.7073808072207,1326.5428714190268,6436.8
2024-02-20 11:00:00,2366.4935281614253,551.1555843007287,1732.5825356388837,504.0082428654981,1337.9601090334645,6492.2
2024-02-20 12:00:00,2277.7709803726184,530.4921313543011,1667.6260356582138,485.1123976491674,1287.7984549656994,6248.799999999999
2024-02-20 13:00:00,2225.0623509138613,518.2163084452894,1629.0364304930335,473.88668187972854,1257.998228268087,6104.2
2024-02-20 14:00:00,2268.84040345879,528.4122028531201,1661.0876862353446,483.2103918652722,1282.7493155874733,6224.3
2024-02-20 15:00:00,2277.0055023514333,530.3138517684856,1667.0656057076822,484.9493685819764,1287.3656715904228,6246.7
2024-02-20 16:00:00,2290.4924960580306,533.4549682804734,1676.93984769324,487.82178548010387,1294.9909024881522,6283.700000000001
2024-02-20 17:00:00,2345.60691358337,546.291098459191,1717.2908041315195,499.5598783178574,1326.151305508062,6434.900000000001
2024-02-20 18:00:00,2562.601706922222,596.8291162858482,1876.159351536995,545.7747372220549,1448.8350880328799,7030.2
2024-02-20 19:00:00,2778.2113495560725,647.0445329572201,2034.0137876034132,591.6945911475258,1570.7357387357686,7621.700000000001
2024-02-20 20:00:00,2711.396053706901,631.483271966751,1985.0962590641495,577.4644825684238,1532.9599326937746,7438.4
2024-02-20 21:00:00,2544.959261100619,592.7201963080047,1863.2427755342653,542.0173053877476,1438.8604616693638,6981.800000000001
2024-02-20 22:00:00,2362.7754920585253,550.2896548839105,1729.8604473077298,503.2163873962846,1335.85801835355,6482.0
2024-02-20 23:00:00,2138.12591850782,497.96884119909805,1565.3876003969378,455.3712378201769,1208.846402075967,5865.700000000001
2024-02-21 00:00:00,1950.875413992167,454.3582587069869,1428.2957596406927,415.4912226696876,1102.979344990466,5352.0
2024-02-21 01:00:00,1808.2777940456544,421.14731872078113,1323.8956659987946,385.1212364386746,1022.3579847960956,4960.8
2024-02-21 02:00:00,1737.5257540875305,404.669191288975,1272.095926285368,370.05269265687593,982.3564356812507,4766.7
2024-02-21 03:00:00,1703.3344024745884,396.7060364558817,1247.0633884949536,362.770727655677,963.025444918899,4672.9
2024-02-21 04:00:00,1694.075763551681,394.54970241792256,1240.2848548075708,360.798852271557,957.7908269512687,4647.5
2024-02-21 05:00:00,1735.5573820330542,404.2107580683066,1270.6548206982868,369.6334750555276,981.2435641448254,4761.3
2024-02-21 06:00:00,1908.4096094835559,444.46798644626864,1397.2052409564362,406.4469910850429,1078.9701720286967,5235.5
2024-02-21 07:00:00,2189.121335252496,509.84565741604644,1602.7229099585472,466.23207901066445,1237.6780183622463,6005.6
2024-02-21 08:00:00,2444.5722863223223,569.3401020539119,1789.7463905931131,520.6372077189823,1382.1040133116703,6706.400000000001
2024-02-21 09:00:00,2487.876471520803,579.4256329086186,1821.4507135089043,529.8599949486457,1406.5871871130282,6825.200000000001
2024-02-21 10:00:00,2450.62320782312,570.7493597322632,1794.1764559163635,521.9259136786827,1385.5250628495708,6723.0
2024-02-21 11:00:00,2483.611665402771,578.4323609305036,1818.3283180702279,528.9516901457243,1404.1759654507734,6813.5
2024-02-21 12:00:00,2402.981313837923,559.6535778912686,1759.2963632808928,511.77929506827013,1358.5894499216458,6592.3
2024-02-21 13:00:00,2358.1826239314137,549.2199773690173,1726.4978676045398,502.23821299313846,1333.2613181018908,6469.4
2024-02-21 14:00:00,2414.463484155702,562.3277716785014,1767.7028125388679,514.2247310761354,1365.0812005507937,6623.800000000001
2024-02-21 15:00:00,2413.369944125437,562.0730865559078,1766.9021983238226,513.9918324087197,1364.462938586113,6620.799999999999
2024-02-21 16:00:00,2446.577109711141,569.8070247786669,1791.214183320696,521.0641886092444,1383.2374935802518,6711.9
2024-02-21 17:00:00,2500.4521818688468,582.3545118184451,1830.6577769819244,532.5383296239268,1413.697199706857,6859.7
2024-02-21 18:00:00,2687.4110757097633,625.8971782778647,1967.5361206141577,572.3562384631052,1519.39938693511,7372.6
2024-02-21 19:00:00,2858.185577102762,665.6705049228989,2092.565373863721,608.7272470245306,1615.9512970860878,7841.1
2024-02-21 20:00:00,2785.7567757648985,648.801860303116,2039.5380256872252,593.3015919526944,1575.0017462920657,7642.4
2024-02-21 21:00:00,2592.345995745421,603.7565516203941,1897.9360581862254,552.1095809757632,1465.6518134721964,7111.8
2024-02-21 22:00:00,2395.362984960412,557.8792715371998,1753.7187509160776,510.15676768527373,1354.2822249010364,6571.4
2024-02-21 23:00:00,2141.3700872642726,498.72440706279247,1567.762755901572,456.06217053351025,1210.6805792378534,5874.600000000001
2024-02-22 00:00:00,1953.5363613991447,454.977992505298,1430.2439208973028,416.05794276039927,1104.4837824378558,5359.3
2024-02-22 01:00:00,1824.316381156203,424.8827005188206,1335.638007819458,388.53708356077215,1031.4258269447466,5004.8
2024-02-22 02:00:00,1758.3394659969015,409.51669812233996,1287.334283511729,374.48553062668896,994.1240217423411,4823.8
2024-02-22 03:00:00,1727.7567964838327,402.3940041938055,1264.9437726309638,367.97213122796194,976.8332954634359,4739.9
2024-02-22 04:00:00,1717.258812193292,399.94902701690694,1257.25787616653,365.73630402077083,970.8979806025008,4711.1
2024-02-22 05:00:00,1762.1668561028278,410.40809605141754,1290.1364332643873,375.30067596264405,996.2879386187237,4834.300000000001
2024-02-22 06:00:00,1940.1951730299154,451.870834009656,1420.4764274737508,413.2165790179272,1096.9409864687505,5322.7
2024-02-22 07:00:00,2191.928087996842,510.49934923070333,1604.7778197771634,466.8298522570315,1239.2648907382602,6013.3
2024-02-22 08:00:00,2492.068374970151,580.4019258785607,1824.5197346665777,530.7527731737393,1408.9571913109712,6836.7
2024-02-22 09:00:00,2633.390198214688,613.3157332217406,1927.985778390923,560.8510442927674,1488.8572458798806,7224.4
2024-02-22 10:00:00,2676.2569674010633,623.2993900274099,1959.3698556206962,569.9806720554645,1513.0931148953664,7342.0
2024-02-22 11:00:00,2729.9862342214005,635.8129190508422,1998.7067007199184,581.4237599144915,1543.4703860933473,7489.4
2024-02-22 12:00:00,2685.114641646207,625.3623395204181,1965.8548307625626,571.8671512615322,1518.1010368092805,7366.3
2024-02-22 13:00:00,2631.5311801632383,612.8827685133316,1926.6247342253462,560.4551165581606,1487.8062005399236,7219.3
2024-02-22 14:00:00,2656.4274415189307,618.6810998043793,1944.852051187876,565.7574428863257,1501.8819646024888,7287.6
2024-02-22 15:00:00,2631.0208614824483,612.7639154561211,1926.251114258325,560.3464305133666,1487.517678289739,7217.9
2024-02-22 16:00:00,2630.765702142053,612.704488927516,1926.0643042748145,560.2920874909696,1487.373417164647,7217.200000000001
2024-02-22 17:00:00,2638.238225682195,614.4448372652389,1931.5351680776237,561.8835617183105,1491.5982072566321,7237.700000000001
2024-02-22 18:00:00,2771.285596031063,645.431527180794,2028.9432309081267,590.2195662538927,1566.8200796261237,7602.7
2024-02-22 19:00:00,2935.243697902079,683.6173165616614,2148.9819888839083,625.1388397884267,1659.518156863925,8052.5
2024-02-22 20:00:00,2858.1126744340772,665.653525914726,2092.511999582718,608.7117204467028,1615.9100796217758,7840.9
2024-02-22 21:00:00,2697.107130644776,628.1553863648612,1974.6348999875586,574.4212733141915,1524.8813096886126,7399.199999999999
2024-02-22 22:00:00,2478.435575926185,577.2268513502272,1814.538744119014,527.8493031199565,1401.2495254846178,6799.300000000001
2024-02-22 23:00:00,2237.38290192151,521.0857608265108,1638.0566839825433,476.5106735326126,1264.9639797368236,6138.0
2024-02-23 00:00:00,2050.2782027432254,477.50913635074534,1501.0715917883042,436.66171153777873,1159.1793575799463,5624.7
2024-02-23 01:00:00,1930.9000827726659,449.7060104676104,1413.6712066458665,411.23694034489336,1091.685759768964,5297.2
2024-02-23 02:00:00,1846.2600844301805,429.99338197886556,1351.7036664013656,393.21058348691474,1043.8322837026737,5065.000000000001
2024-02-23 03:00:00,1809.4806880789458,421.4274723556341,1324.7763416353444,385.37742497283193,1023.0380729572444,4964.100000000001
2024-02-23 04:00:00,1797.7069070864295,418.68536253570966,1316.1563952533575,382.86988265365574,1016.3814524708482,4931.800000000001
2024-02-23 05:00:00,1837.949180200169,428.05777504715417,1345.6189983670217,391.4405536145551,1039.1334927711,5042.200000000001
2024-02-23 06:00:00,2012.0407530183043,468.60364656405574,1473.0767814022227,428.5180214671416,1137.560797548276,5519.800000000001
2024-02-23 07:00:00,2249.047328911,523.8024021341758,1646.5965689430259,478.9949259850472,1271.5587740267515,6170.0
2024-02-23 08:00:00,2530.961948713231,589.4602267388066,1852.9949135816864,539.036202444826,1430.94670852145,6943.400000000001
2024-02-23 09:00:00,2620.7780365323024,610.3783648078278,1918.7520277774015,558.1649463285726,1481.726624553896,7189.799999999999
2024-02-23 10:00:00,2600.474643303722,605.6497110316733,1903.8872905180617,553.8407944035536,1470.2475607429901,7134.1
2024-02-23 11:00:00,2593.2208277696327,603.960299718469,1898.5765495582616,552.2958999096958,1466.146423043941,7114.199999999999
2024-02-23 12:00:00,2516.7094769854484,586.1408306410033,1842.560241645597,536.0007564795076,1422.8886942484444,6904.3
2024-02-23 13:00:00,2519.406875726768,586.7690539434008,1844.5350900427084,536.575239859133,1424.41374042799,6911.7
2024-02-23 14:00:00,2590.3047210222603,603.2811393915528,1896.441578318141,551.6748367965871,1464.497724471459,7106.200000000001
2024-02-23 15:00:00,2605.905892120703,606.9146471405548,1907.8636744527862,554.9975244517184,1473.3182618342378,7149.0
2024-02-23 16:00:00,2625.844772005862,611.5584058758448,1922.461540307111,559.2440434875988,1484.5912383235834,7203.700000000001
2024-02-23 17:00:00,2635.10341092877,613.714739913804,1929.240073994494,561.2159188717188,1489.825856291214,7229.1
2024-02-23 18:00:00,2801.758911541105,652.528752597069,2051.2536803673875,596.7096757858782,1584.0489797085609,7686.300000000001
2024-02-23 19:00:00,2950.1158423136785,687.0810342289344,2159.8703422085237,628.3062616652808,1667.9265195835833,8093.3
2024-02-23 20:00:00,2888.658892612804,672.7677303391739,2114.8758233229814,615.2173565565159,1633.1801971685247,7924.7
2024-02-23 21:00:00,2738.989713803913,637.9098265601963,2005.298424423791,583.3412922762145,1548.5607429358856,7514.1
2024-02-23 22:00:00,2518.058176356108,586.4549422922021,1843.5476658441528,536.2879981693203,1423.6512173382173,6908.000000000001
2024-02-23 23:00:00,2284.951893238023,532.1645636593324,1672.883402337011,486.6417655651975,1291.8583752004363,6268.5
2024-02-24 00:00:00,2078.1270221806326,483.9951174727958,1521.4605671314562,442.59286426796643,1174.9244289471499,5701.1
2024-02-24 01:00:00,1932.6861981554316,450.12199616784665,1414.9788765304404,411.61734150167246,1092.6955876446093,5302.1
2024-02-24 02:00:00,1830.6953646660802,426.36836373395,1340.3082574072218,389.89565912069736,1035.032355072051,5022.300000000001
2024-02-24 03:00:00,1765.1194141845422,411.09574588242026,1292.2980916450092,375.9295023646665,997.9572459233617,4842.4
2024-02-24 04:00:00,1749.627597089126,407.4877066456775,1280.9560569318685,372.6301045762768,989.198534757051,4799.9
2024-02-24 05:00:00,1736.3228600542393,404.38903765412203,1271.2152506488183,369.7965041227186,981.6763475201018,4763.4
2024-02-24 06:00:00,1787.2453741302309,416.24887486289754,1308.4971859294246,380.6418187353785,1010.4667463420691,4903.1
2024-02-24 07:00:00,1841.885924309122,428.97464148849116,1348.5012095411846,392.2789888172518,1041.3592358439507,5053.000000000001
2024-02-24 08:00:00,1990.5344657564324,463.5948391530482,1457.331368506333,423.9376810079653,1125.4016455762212,5460.8
2024-02-24 09:00:00,2134.1891743988676,497.0519747577611,1562.505389222775,454.5328026174802,1206.6206590031163,5854.9
2024-02-24 10:00:00,2195.6825754340844,511.3737681516081,1607.5265952488187,467.6294710151589,1241.3875901503309,6023.6
2024-02-24 11:00:00,2246.1312221636276,523.1232418072595,1644.4615977029052,478.37386287193857,1269.9100754542696,6162.000000000001
2024-02-24 12:00:00,2262.898835961019,527.0284136870281,1656.7376823335987,481.9449757723133,1279.3900922460411,6208.0
2024-02-24 13:00:00,2223.2397841967536,517.7918332409668,1627.7020734679584,473.4985174340356,1256.9677916602857,6099.2
2024-02-24 14:00:00,2185.9136178303866,509.09858105643855,1600.3744415944145,465.5489095862449,1235.864449932516,5996.800000000001
2024-02-24 15:00:00,2158.611568408112,502.7399424956849,1580.385773358785,459.73420618976513,1220.4285095476532,5921.900000000001
2024-02-24 16:00:00,2181.1749443659064,507.99494552519957,1596.9051133292185,464.53968202744335,1233.185314752233,5983.800000000001
2024-02-24 17:00:00,2270.5171648385294,528.8027200410969,1662.3152946984137,483.5675031553096,1283.6973172666503,6228.900000000001
2024-02-24 18:00:00,2481.278780004873,577.8890326689706,1816.6203410781316,528.4548396552374,1402.857006592788,6807.1
2024-02-24 19:00:00,2623.3296299362537,610.9726300938795,1920.620127612507,558.7083765525426,1483.1692358048178,7196.8
2024-02-24 20:00:00,2593.293730438317,603.9772787266419,1898.6299238392646,552.3114264875235,1466.187640508253,7114.4
2024-02-24 21:00:00,2423.357609735188,564.399210675596,1774.2144748212356,516.1189735711168,1370.1097311968638,6648.200000000001
2024-02-24 22:00:00,2249.1566829140265,523.8278706464353,1646.6766303645304,479.0182158517888,1271.6206002232198,6170.300000000001
2024-02-24 23:00:00,2076.632517472604,483.6470478052512,1520.3663943708943,442.2745694224982,1174.0794709287527,5697.0
2024-02-25 00:00:00,1914.3876283156692,445.860265116447,1401.5819319986833,407.7201704669156,1082.3500041022846,5251.9
2024-02-25 01:00:00,1777.6586731982438,414.0161352881603,1301.478467977528,378.60007375103373,1005.0466497850344,4876.8
2024-02-25 02:00:00,1690.8680461295712,393.8026260583147,1237.936386443438,360.1156828471375,955.9772585215385,4638.7
2024-02-25 03:00:00,1628.28110506409,379.2261475418741,1192.1145662023494,346.78611578204305,920.5920654096433,4467.0
2024-02-25 04:00:00,1619.2776254815778,377.12924003252016,1185.522842498477,344.86858342032014,915.5017085671052,4442.300000000001
2024-02-25 05:00:00,1627.6978837146155,379.09031547649084,1191.6875719543252,346.66190315942134,920.2623256951468,4465.4
2024-02-25 06:00:00,1655.692508489391,385.6102546148871,1212.1832958594832,352.6241090452644,936.0898319909742,4542.2
2024-02-25 07:00:00,1666.591457457696,388.1486163367367,1220.1627508694341,354.945332430508,942.2518429056258,4572.1
2024-02-25 08:00:00,1775.143531128635,413.4303595061949,1299.637055282924,378.0644068159775,1003.6246472662685,4869.9
2024-02-25 09:00:00,1941.1064563884693,452.08307161181733,1421.1436059862885,413.4106612407736,1097.456204772651,5325.2
2024-02-25 10:00:00,2100.799752141453,489.2755890145698,1538.059968523394,447.42162997238614,1187.7430603481973,5763.3
2024-02-25 11:00:00,2243.2515667505972,522.4525709844298,1642.353313603286,477.7605630477438,1268.2819856139436,6154.1
2024-02-25 12:00:00,2340.7588861158633,545.1619944156927,1713.7414144448194,498.5273608923143,1323.410344131311,6421.6
2024-02-25 13:00:00,2252.2914976674515,524.5579679978702,1648.9717244476599,479.6858586983805,1273.3929511886377,6178.9
2024-02-25 14:00:00,2175.4156335398457,506.65360387953996,1592.6885451299802,463.31308237905375,1229.9291350715807,5968.0
2024-02-25 15:00:00,2149.972602169021,500.72793002719544,1574.0609210599278,457.89430671718077,1215.5442400266752,5898.199999999999
2024-02-25 16:00:00,2154.9299836395544,501.8825025829531,1577.6903721681329,458.9501140094655,1218.3470275998948,5911.800000000001
2024-02-25 17:00:00,2246.9331515191548,523.3100108971615,1645.0487147939382,478.5446552280434,1270.363467561702,6164.200000000001
2024-02-25 18:00:00,2381.5479292447353,554.661749488434,1743.6043246660063,507.21448118692155,1346.471515413903,6533.5
2024-02-25 19:00:00,2536.611905536265,590.7760998722068,1857.13142035942,540.2395122264741,1434.141062005634,6958.900000000001
2024-02-25 20:00:00,2531.6545240657324,589.6215273164491,1853.501969251215,539.1837049341893,1431.3382744324147,6945.3
2024-02-25 21:00:00,2389.0933554535613,556.4190768343299,1749.1285627498185,508.8214819920901,1350.7375229702002,6554.2
2024-02-25 22:00:00,2208.185383113443,514.2856680532615,1616.6802844408355,470.29227911261216,1248.4563852798474,6057.9
2024-02-25 23:00:00,2044.045024570717,476.05743115196185,1496.5080907625465,435.334189133509,1155.6552643812663,5607.600000000001
2024-02-26 00:00:00,1886.1013928661566,439.2724099453592,1380.8727109695135,401.69585826976174,1066.3576279492092,5174.3
2024-02-26 01:00:00,1775.7267524781096,413.5661915715782,1300.064049530948,378.18861943859923,1003.9543869807651,4871.5
2024-02-26 02:00:00,1699.8715257120837,395.89953356766864,1244.5281101473106,362.03321520886044,961.0676153640767,4663.4
2024-02-26 03:00:00,1667.9766081626974,388.4712174920219,1221.1768622084912,355.24033740923454,943.0349747275546,4575.9
2024-02-26 04:00:00,1679.4587784804764,391.1454112792547,1229.5833114664663,357.6857734170999,949.5267253567025,4607.4
2024-02-26 05:00:00,1736.6873733976608,404.47393269498656,1271.4821220538333,369.87413701185716,981.8824348416621,4764.400000000001
2024-02-26 06:00:00,1931.7749147968777,449.9097585656853,1414.3116980179027,411.423259278826,1092.1803693407087,5299.6
2024-02-26 07:00:00,2198.8173901875093,512.103865503043,1609.8216893319482,468.2971138617507,1243.159941115749,6032.200000000001
2024-02-26 08:00:00,2507.049873384777,583.8911120580931,1835.4881494126973,533.9434849173351,1417.4273802270977,6877.800000000001
2024-02-26 09:00:00,2599.4904572764835,605.420494421339,1903.1667377245208,553.6311856028793,1469.6911249747773,7131.400000000001
2024-02-26 10:00:00,2583.8892861780414,601.786986672337,1891.7446415898758,550.308497947748,1460.8705876119986,7088.6
2024-02-26 11:00:00,2631.348923491528,612.8403209928993,1926.4912985228386,560.4163001135913,1487.7031568791433,7218.8
2024-02-26 12:00:00,2575.4690279450033,599.8259112283662,1885.5799121340274,548.5151782086468,1456.1099704839569,7065.500000000001
2024-02-26 13:00:00,2526.915850601252,588.5178917852103,1850.032640986019,538.1744773753878,1428.6591392521314,6932.3
2024-02-26 14:00:00,2541.022516991666,591.8033298666677,1860.3605643601024,541.1788701850509,1436.634718596513,6971.000000000001
2024-02-26 15:00:00,2557.425617445636,595.6236067055718,1872.369777585781,544.6723501962871,1445.9086480667243,7016.0
2024-02-26 16:00:00,2601.896245343066,605.9808016910449,1904.9280889976205,554.143562671194,1471.051301297075,7138.0
2024-02-26 17:00:00,2626.537347358363,611.7197064534874,1922.9685959766398,559.3915459769621,1484.982804234548,7205.6
2024-02-26 18:00:00,2806.5704876742698,653.6493671364808,2054.776382913586,597.7344299225074,1586.7693323531562,7699.500000000002
2024-02-26 19:00:00,3058.37630530988,712.294861365701,2239.1311494980014,651.3632297394394,1729.1344540869777,8390.3
2024-02-26 20:00:00,2991.451655457683,696.7081318629727,2190.1335595372334,637.109831293596,1691.296821848516,8206.7
2024-02-26 21:00:00,2804.492761616767,653.1654654035531,2053.255215905,597.2919224544175,1585.594634620263,7693.8
